cID,k_original,k_analyzed,k_conventional,n_outliers_identified,n_outliers_removed,residual_screen_fallback,pet_peese_method,pet_peese_estimate,pet_peese_se,pet_peese_p_value,small_study_effect_p_value,random_effect_estimate,random_effect_se,random_effect_p_value,random_effect_tau2,random_effect_fallback,pet_peese_vs_random_deviation,pet_peese_vs_random_percentage_deviation
1138-2,54,54,54,0,0,FALSE,PET,0.06133978875844741,0.13924229705333827,0.6842029214819276,0.15707181972102086,-0.061428616135058824,0.11565783197349286,0.6099614565491687,0.09765758737032164,FALSE,-8.882737661141532e-5,-0.1446026008727215
1138-3,71,71,71,0,0,FALSE,PET,-0.0011338658472624143,0.0034583914083255525,0.7882684179281627,0.08083166653340768,0.0052048754525099925,7.671745219097988e-4,0.05888348667398771,2.1984613105973696e-10,FALSE,-0.004071009605247578,-78.2153125928187
1138-4,54,54,54,0,0,FALSE,PET,-0.022918327599374733,0.008626885663739996,0.1534038781616312,0.0975456045189434,-0.003059511729383172,0.005867925259898029,0.650873973259744,1.031402173426532e-10,FALSE,0.01985881586999156,649.0844823136304
1138-5,71,71,71,0,0,FALSE,PEESE,0.20247878520810994,0.054201980122304746,0.006416657992746729,0.2545569663479959,0.22762873730203054,0.04991395324196653,0.0015404587710221363,0.01860569009723796,FALSE,-0.025149952093920597,-11.04867179426042
1138-6,54,54,54,0,0,FALSE,PEESE,0.1577032474404823,0.029839583338041355,0.0017273038392635548,0.9708540809992892,0.15720955047101945,0.030999212871863354,0.0017504203470279612,0.004522985717423691,FALSE,4.93696969462859e-4,0.3140375174305131
1138-7,53,53,53,0,0,FALSE,PET,-0.027293484134723506,0.11000032181969675,0.8312740295880424,0.6068882428336257,-0.10329629371011095,0.018924806421216883,0.08521051442067275,4.841915555451362e-9,FALSE,-0.07600280957538745,-73.57747973870244
1138-8,49,49,49,0,0,FALSE,PET,0.06751206258175729,0.027804832981583816,0.21141417218190253,0.12579899727506602,-0.1164921327083394,0.02338842641866839,0.08802274669810237,5.164295378518127e-9,FALSE,-0.048980070126582106,-42.045818020357814
1138-9,66,66,66,0,0,FALSE,PET,-0.5148242614305926,0.10414734229273213,0.1188807901446345,0.27741032327034426,-0.2679328469043921,0.031055631686981576,0.02343837793029615,1.045043058181846e-8,FALSE,0.24689141452620045,92.14675146354863
1187-1,210,210,210,0,0,FALSE,PEESE,0.12554904865868755,0.060008405807473984,0.04508812344743236,0.2819287208293816,0.1279979731946152,0.06031575864306344,0.04229576913399473,0.09723937355545433,FALSE,-0.0024489245359276546,-1.9132525889329313
1187-2,56,56,56,0,0,FALSE,PEESE,-0.1534190847230032,0.06701324657903551,0.03770523218101342,0.34457413087825256,-0.1489437322124884,0.06401568929807884,0.034874725423360654,0.04306972036843301,FALSE,0.004475352510514785,3.0047269824889904
1187-3,73,73,73,0,0,FALSE,PET,-0.0023992318824002756,0.07555015498442934,0.9751566711053627,0.7478036081922995,-0.021643460854790086,0.08220390189582588,0.7961798221062237,0.08537887569742117,FALSE,-0.01924422897238981,-88.9147493624187
1192-1,46,46,46,0,0,FALSE,PET,-0.01885261361202517,0.2837510840370681,0.9486276425726943,0.9374021369675978,-1.9729534808003713e-4,0.14179075698905816,0.9989143894493409,0.15277162457164886,FALSE,0.018655318263945134,9455.528701253108
1192-2,84,84,84,0,0,FALSE,PEESE,-0.03965886131405567,0.02536508248126404,0.13287713634522577,0.14686046133641223,-0.022081762842275886,0.025590319287854033,0.39631570666751137,0.011872295195592375,FALSE,0.01757709847177978,79.60006905847276
1197-1,359,359,359,0,0,FALSE,PEESE,0.14721882504932823,0.05365341743489614,0.012510494242100304,0.55160164032441,0.12967219852848463,0.03448689274505239,0.001202195881017131,0.02265285267686509,FALSE,0.0175466265208436,13.531525431019197
1197-10,111,111,111,0,0,FALSE,PET,0.19284051512899142,0.10116948810468343,0.19955385749761412,0.3107720318600028,0.23464812674509813,0.08206554372400915,0.0771214661380091,0.011767739093093848,FALSE,-0.041807611616106716,-17.817151236635684
1197-11,162,162,162,0,0,FALSE,PET,0.10807227454812691,0.11061262144060256,0.39712831261572873,0.6882542319859188,0.16135311443595132,0.050317363068159815,0.03148988145994218,0.008242827661908717,FALSE,-0.05328083988782441,-33.02126523809622
1197-12,274,272,272,2,2,FALSE,PET,0.0145119575212788,0.080798829852253,0.8601394044563726,0.47059648679822697,0.0628512670654855,0.07294669733636139,0.40260785427123036,0.072963821330673,FALSE,-0.04833930954420669,-76.9106364933604
1197-13,163,163,163,0,0,FALSE,PET,-0.029148044397306835,0.08978083639987346,0.7525614992251326,0.2751279420973027,0.07486202638364359,0.07407985867278653,0.3324532515600729,0.06091172832164436,FALSE,-0.04571398198633675,-61.06431283607984
1197-14,255,253,253,2,2,FALSE,PET,0.35490445427642797,0.1590611559901683,0.18152407533641876,0.32151157295162275,0.0884641469346048,0.08508374108219459,0.31644231898478825,0.08958191782558064,FALSE,0.26644030734182317,301.1845098543519
1197-15,163,163,163,0,0,FALSE,PET,0.10658873187230612,0.12571178263108018,0.41552082102925214,0.9010341869649408,0.08206212186902637,0.07372604599068323,0.28785234498491574,0.0585350164350752,FALSE,0.024526610003279756,29.887857448318197
1197-18,90,90,90,0,0,FALSE,PET,0.022914842257467653,0.10620898450085782,0.8360918968266279,0.5798298238933666,0.084322924128071,0.04520799325240206,0.09234029504714077,0.01634020638130376,FALSE,-0.06140808187060336,-72.8248960832238
1197-2,350,350,350,0,0,FALSE,PET,-0.08231143594695173,0.050577247472302835,0.1258933383272291,0.5027094069027447,-0.05465531593618491,0.03291157036021546,0.11601744908531472,0.014663265103811215,FALSE,0.027656120010766817,50.60096998260494
1197-5,129,129,129,0,0,FALSE,PET,-0.08207591986438309,0.044501965938011444,0.13910219191856338,0.30809611040682955,0.002087752293123412,0.02125605347899778,0.9243785323156133,0.0026003211444311012,FALSE,0.07998816757125968,3831.305458732953
1197-6,365,365,365,0,0,FALSE,PET,0.02482117994727606,0.037902698464242865,0.5272450264316341,0.6023780859122173,0.01123200732578414,0.026293460287803952,0.6778353604336032,0.005839295011349737,FALSE,0.013589172621491919,120.98614457183163
1197-7,220,220,220,0,0,FALSE,PET,0.11026494229864747,0.07560440481325953,0.1988719612094072,0.6860275952914807,0.15600190141085546,0.06853152928761311,0.053306385615175436,0.03377485224350713,FALSE,-0.04573695911220799,-29.318206187598022
1209-10,141,141,141,0,0,FALSE,PEESE,0.6836940295858248,0.09259680362604496,3.748935384346044e-6,0.1759335724169576,0.6534660777011745,0.0878521197431826,2.976972753036661e-6,0.06387180401089627,FALSE,0.030227951884650328,4.625787461070529
1209-2,144,144,144,0,0,FALSE,PET,0.14451950935598373,0.2686081335288416,0.6011823067390545,0.1980095690570598,-0.31082877430395306,0.15036326659908364,0.062057527906489746,0.21278278930040428,FALSE,-0.16630926494796933,-53.50510592862259
1209-5,153,151,151,2,2,FALSE,PET,-0.11058543484270977,0.1281402415095235,0.40336438014525045,0.04869686235511756,-0.2831462206791389,0.13287978080597976,0.04972197514415812,0.2229025141618235,FALSE,-0.17256078583642914,-60.944054073027836
1209-7,87,85,85,2,2,FALSE,PEESE,1.094326161974268,0.24945478300728402,0.002101751823523246,0.9548676382464735,1.100275765561572,0.25507656339106655,0.0017641930728324584,0.530278225702361,FALSE,-0.00594960358730412,-0.5407374926837082
1209-9,77,77,77,0,0,FALSE,PET,-0.0030269660462067336,0.09287526258567812,0.9755790230217138,0.07404962299120382,-0.23790882365436958,0.08303976539816434,0.04632619539465697,0.027545448527559083,FALSE,-0.23488185760816285,-98.727678108062
125-1,215,215,215,0,0,FALSE,PET,-0.05309747414258835,0.06254252709006541,0.4095810612603913,0.28917318409698356,0.030947518898884047,0.01459307526811056,0.05061980233769784,0.0024910772240592763,FALSE,0.022149955243704302,71.57263661773875
125-2,199,199,199,0,0,FALSE,PET,0.02559370623300623,0.02801563482094586,0.3752466940927752,0.14048132384356982,0.0761181941490403,0.025546866129180418,0.008359414231591833,0.009818471148166674,FALSE,-0.05052448791603406,-66.37636176326849
125-3,81,81,81,0,0,FALSE,PEESE,0.044026888302417834,0.018965766124088176,0.0459759702827779,0.8014055702507924,0.042670582187255335,0.018215627627240473,0.04341207176387583,0.0019502365686630623,FALSE,0.0013563061151624992,3.178550761764846
125-4,66,66,66,0,0,FALSE,PET,0.0224370579357494,0.03429116225609951,0.5475781320467376,0.5013525508615059,0.010052191123179184,0.02759767926926395,0.7287500189432055,0.0042707763614904795,FALSE,0.012384866812570217,123.20564403130133
127-1,9,8,8,1,1,FALSE,PEESE,1.921104183677206,0.32966227186865055,0.01038788464732993,0.6094647096993503,1.831437419383231,0.28157128594821007,0.005094196935411244,5.807680439950611e-8,FALSE,0.08966676429397502,4.895977517166374
127-2,8,7,7,1,1,FALSE,PEESE,1.1792449689329088,0.13874189367630207,0.012887319450897727,0.22570859653526376,0.8750527729633488,0.1839436392659081,0.02286868300805261,5.486216362750232e-8,FALSE,0.30419219596955993,34.76272578845949
127-3,7,6,6,1,1,FALSE,PET,-1.0329319829357586,1.052279943499443,0.43958322968466157,0.08870296022824925,1.093769728955953,0.8326094375591788,0.3017181844135784,2.2630913701975817e-6,FALSE,-0.06083774602019432,-5.562207876996777
127-8,8,6,6,2,2,FALSE,PEESE,2.822826173819363,0.5067603252415819,0.021532226386890212,0.41284379496896784,2.4510075753938527,0.596802972283636,0.03150185781692578,9.997482475097683e-4,FALSE,0.37181859842551024,15.17003056858209
127-9,7,6,6,1,1,FALSE,PET,4.34972794600198,1.638772492752946,0.13175179797147693,0.1619088821665464,2.2038691559172334,0.2822025551836217,0.011705098780030414,4.781087612852907e-8,FALSE,2.145858790084747,97.36779446834525
128-1,43,43,43,0,0,FALSE,PET,-0.012225895599485148,0.27056351253995425,0.9652060794091195,0.1388712107215573,-0.6348396670492991,0.17130963631065899,0.005107413210998866,0.19436091437450606,FALSE,-0.6226137714498139,-98.07417585351739
128-4,234,233,233,1,1,FALSE,PEESE,-0.18981355586101195,0.03366823668693766,1.7389645219913599e-6,0.36119279647332087,-0.19801044640306248,0.03452206791308184,1.1533187234356355e-6,0.025966422214020464,FALSE,-0.008196890542050528,-4.139625303083885
128-5,147,145,145,2,2,FALSE,PET,0.03642355478862454,0.02799314998861493,0.20674544860763275,1.7875315567148376e-4,-0.15582321318243963,0.04021572584549892,5.41622532133028e-4,0.03650914176112238,FALSE,-0.1193996583938151,-76.62507783998818
1293-1,34,32,32,2,2,FALSE,PET,-0.6023488380119066,1.5388748636649305,0.7210214391091412,0.7799600819659571,-0.07524267180531664,0.22456240098875713,0.7505608900678726,0.19590720087691454,FALSE,0.52710616620659,700.5415325633675
1306-1,17,17,17,0,0,FALSE,PET,0.20047925875987435,0.2576856856846054,0.5116311538865194,0.6221432810444609,0.09939426718650501,0.1648675238731069,0.5804981541377865,0.10007137364445257,FALSE,0.10108499157336934,101.70102807206356
1307-1,67,10,10,57,57,FALSE,PEESE,12.22410515807886,1.2558026292283457,1.6449034292488087e-5,0.16679503343747995,20.55660150242537,6.294931465225152,0.009776224861611608,196.4361180804737,FALSE,-8.33249634434651,-40.53440615348505
134-11,6,6,6,0,0,FALSE,PET,0.008524183111286889,0.024460502604397076,0.7608510535881804,0.9115067460361601,0.0054257600780052186,0.017072345679182258,0.7700953003335853,4.683305202122886e-4,FALSE,0.0030984230332816703,57.105787737315616
134-12,5,5,5,0,0,FALSE,PET,0.020471025277889604,0.017676045587893464,0.3902510956320183,0.28571680450938874,-0.004781242095968294,0.015134429046324938,0.7872094230348182,1.71279574106137e-4,FALSE,0.01568978318192131,328.1528704675187
134-15,5,5,5,0,0,FALSE,PET,0.04396298182840786,0.038230268336114474,0.34651980605791177,0.28224702080079583,-0.0030203496630364125,0.030093844225330048,0.9250068486343849,0.002110001299849454,FALSE,0.040942632165371445,1355.5593468675104
134-2,10,10,10,0,0,FALSE,PET,0.04391504579451701,0.05107892949962445,0.43999762057260045,0.9183733231054808,0.04670203275873704,0.035482167479337245,0.23148912666141036,2.621714159133497e-9,FALSE,-0.0027869869642200354,-5.967592414269471
134-3,7,7,7,0,0,FALSE,PET,0.167525062846966,0.07313553590268747,0.10931324913086954,0.35646528965795166,0.11716141959378396,0.0608746074944386,0.11608140194583072,0.008175138682862427,FALSE,0.050363643253182044,42.986542351398846
134-5,5,5,5,0,0,FALSE,PET,-0.017669668230684027,0.009188285003358724,0.270681419356162,0.45898425882023386,-0.01188836744638479,0.002962643312644637,0.09527096871958719,2.4529918255892477e-11,FALSE,0.005781300784299236,48.62989649648917
134-8,5,5,5,0,0,FALSE,PET,0.18977779704324807,0.23385137489189123,0.5019172173339446,0.41576117602171425,0.3178614113515771,0.13923206738963653,0.08927414797671224,0.03863983854153031,FALSE,-0.128083614308329,-40.2954274203041
1346-1,9,9,9,0,0,FALSE,PET,-0.07954853050071486,0.5266900263877166,0.8924414213030468,0.83523394891445,0.005489439692916043,0.144169673342711,0.970899982555804,2.5812222385045836e-8,FALSE,0.07405909080779882,1349.119308175839
1349-1,8,8,8,0,0,FALSE,PET,-0.5843756557326661,0.8954547079238312,0.5629774695290986,0.5545327243460173,-0.1390323307814231,0.30968291541698206,0.6700717028875169,0.042928251797814364,FALSE,0.44534332495124307,320.3163770960444
1349-2,8,6,6,2,2,FALSE,PET,0.18280144416548927,0.9132895311961409,0.8568120875082517,0.2637613751604537,-1.249289603205636,0.421697657875375,0.06881638318919842,7.925183254912447e-7,FALSE,-1.0664881590401467,-85.3675686008731
1349-4,5,5,5,0,0,FALSE,PET,-0.7109150422525775,1.1804660195444432,0.6081855726084432,0.7451401131328539,-0.3696917446897047,0.4347888064564846,0.45362525901532735,0.12068108344397012,FALSE,0.3412232975628728,92.29940956600844
1349-5,5,5,5,0,0,FALSE,PET,-0.32472215001668037,1.5144605600891687,0.8565525673312073,0.7404787822034031,-0.8719543111184374,0.5423441841451682,0.19188452562181663,0.3679498566291355,FALSE,-0.547232161101757,-62.75927008146033
135-1,41,7,7,34,34,FALSE,PEESE,28.143826796670023,0.2889740763512155,2.337247164026693e-4,0.002181025136936787,30.106821687889518,1.5147523614259386,0.00260576993096003,3.268052627801837e-6,FALSE,-1.9629948912194948,-6.52010003436899
135-2,6,6,6,6,0,TRUE,PEESE,33.2228093827006,13.916478680977102,0.07539040675518138,0.9542683872916232,33.304820952529745,13.851985919031685,0.07339170879432345,477.71308707656567,FALSE,-0.0820115698291417,-0.24624534071519255
135-3,27,23,23,4,4,FALSE,PEESE,1.6434133675986304,0.5159526794028636,0.010583805689973193,0.396966793157784,2.1809016669893757,0.5280014994240676,0.0017188655793235262,2.733161673165178,FALSE,-0.5374882993907453,-24.645233094471454
135-4,27,18,18,9,9,FALSE,PEESE,7.659607396697141,0.6940288507460287,9.603272960954946e-5,0.8038173155621745,7.66623597000261,0.6802568643822422,7.195874498169854e-5,2.825780216194366,FALSE,-0.006628573305468954,-0.08646450919859563
135-5,20,9,9,11,11,FALSE,PEESE,22.7620619444033,0.2921071751635369,0.00778188007189247,0.07245290344494859,22.95644734984601,0.843430768629399,0.022586578506923062,4.662088177646826e-5,FALSE,-0.1943854054427092,-0.8467573509104541
135-6,35,6,6,29,29,FALSE,PEESE,15.691881300842276,0.5860209988079533,0.023658766297556002,0.3301829026974465,16.900825268340384,0.8103669557407757,0.03044211447550666,9.999912850953074e-4,FALSE,-1.208943967498108,-7.153165294021308
135-7,96,96,96,0,0,FALSE,PEESE,0.01222436496457064,0.0024811246535607575,1.1507321342240562e-4,0.34096861367720666,0.012996804023121467,0.002565773338457565,7.574270591576049e-5,3.819389705425185e-5,FALSE,-7.724390585508271e-4,-5.9433000388145345
1350-1,19,19,19,0,0,FALSE,PEESE,0.1459629212748449,0.03264588149922178,5.839754625378471e-4,0.38354827151285065,0.1607379976790724,0.029983323741094917,8.299722987949858e-5,0.0058723303764576405,FALSE,-0.01477507640422751,-9.192024672179414
1350-2,12,12,12,0,0,FALSE,PET,0.006819958809025339,0.06037011437371483,0.9139917747194082,0.1762135462314317,0.09237172483995149,0.03588792156976701,0.028895743416212444,0.005570928238472394,FALSE,-0.08555176603092615,-92.61683288815708
1350-3,16,16,16,0,0,FALSE,PET,0.025693555038179005,0.02603744103916024,0.35058673241429916,0.07908215042253405,0.05616767298329161,0.019264224215152705,0.013802038796645653,0.0018633427676843163,FALSE,-0.030474117945112605,-54.25561773616266
1369-1,16,16,16,0,0,FALSE,PET,0.023683601290036202,0.03921967609552798,0.5627812687847816,0.13563800178547825,0.09830937446136553,0.03622331288611406,0.017227940227147583,0.016334444187975063,FALSE,-0.07462577317132933,-75.90911200503713
1370-1,16,16,16,0,0,FALSE,PET,0.03165798697781208,0.11191864305556369,0.7934354360472398,0.044821708236407555,0.23894725173956044,0.07533596343299599,0.017879288609659195,0.021046609989903264,FALSE,-0.20728926476174836,-86.75105624888393
1408-1,16,16,16,0,0,FALSE,PET,0.036515475927508284,0.02826643570243077,0.2963183073304684,0.10453154665744277,0.1675326354774749,0.04358572711482903,0.01022982084753842,0.003288444293144661,FALSE,-0.13101715954996662,-78.2039625751498
1408-2,20,20,20,0,0,FALSE,PEESE,0.7800695060310034,0.046493091258112434,1.53828819643357e-5,0.3209148675804589,0.697819806159314,0.059638017568465235,1.4463832778480517e-5,0.016123587706095826,FALSE,0.0822496998716894,11.786667438457828
1408-4,40,40,40,0,0,FALSE,PEESE,0.2449047339299048,0.05475382071203965,0.0015952546176341658,0.3817981657727072,0.26602956092557134,0.059168840397626384,0.0012483661036947213,0.027894750368283015,FALSE,-0.021124826995666535,-7.9407818146859075
1412-1,10,10,10,0,0,FALSE,PET,-0.0819926224113538,0.039472618273004405,0.19871482816925778,0.023485561293114007,0.24122556655705504,0.10191876010868671,0.06120989435863034,4.3655632775393434e-8,FALSE,-0.15923294414570124,-66.00997830304162
1412-2,11,11,11,0,0,FALSE,PET,-0.025909412800858317,0.04318036093872288,0.6222893878530975,0.1379939663255389,0.10521672034297272,0.03630355305244295,0.026214232451720755,0.004202457791394785,FALSE,-0.0793073075421144,-75.37519444019739
142-1,992,992,992,0,0,FALSE,PEESE,0.17745452625900413,0.010651088503940241,1.0449661968149878e-34,0.8404590988974628,0.17648430311105184,0.009594507087247529,5.115835206746218e-41,0.010075004776984768,FALSE,9.702231479522816e-4,0.5497503918757997
142-10,131,131,131,0,0,FALSE,PET,0.07751938278670183,0.04943274295886797,0.13560410859469096,0.9701497453574425,0.07928981815517917,0.029084892403922265,0.01281589460334885,0.009853977864306451,FALSE,-0.0017704353684773466,-2.2328659715329446
142-11,32,32,32,0,0,FALSE,PET,0.07525075533648598,0.1431557327075045,0.6143421326441434,0.9565454381144936,0.07076363228506892,0.05810745253550899,0.25338437264139,0.008591780855806462,FALSE,0.004487123051417061,6.341001594351228
142-12,109,109,109,0,0,FALSE,PET,0.0448567533960315,0.04193798487555315,0.3032949365118076,0.4721505356399085,0.06871991922620718,0.02778088414059548,0.022840283250742395,0.009273049784249135,FALSE,-0.023863165830175684,-34.725253025436
142-13,214,214,214,0,0,FALSE,PET,0.006713846918278392,0.011665896796351544,0.5751816297838044,0.10816961128769695,0.026142309415483886,0.00856484392954099,0.00611228560816067,0.0010872478423626982,FALSE,-0.019428462497205493,-74.31808027525742
142-14,68,68,68,0,0,FALSE,PET,-0.08449374366736954,0.1395376324856597,0.5643803573363417,0.5415256195109384,-0.14285931712649724,0.09085158922764743,0.14254367508961305,0.0859490523450042,FALSE,-0.0583655734591277,-40.85527960871246
142-2,102,102,102,0,0,FALSE,PEESE,0.15194465019052716,0.02055079845435122,4.2688297316719123e-7,0.8485710947095255,0.1554188578937748,0.02059569376192115,1.2877399352103817e-7,0.005605445742498556,FALSE,-0.0034742077032476337,-2.23538362739879
142-3,91,91,91,0,0,FALSE,PET,-0.037735944729328,0.022034995950650314,0.12269412467760997,0.10495655164721551,0.00480308224694485,0.012649938329518638,0.7097268644073598,0.0010532293897442036,FALSE,0.032932862482383155,685.6610149312169
142-4,183,183,183,0,0,FALSE,PET,-0.003031308643913625,0.020412106875012926,0.8850579722877217,0.24475453381762907,0.021354209658653124,0.012625445518044813,0.09957330908330614,0.0038345326766403517,FALSE,-0.0183229010147395,-85.80463200292088
142-5,144,144,144,0,0,FALSE,PEESE,0.3694745952447943,0.058360803527368485,4.718669521741404e-7,0.46961441489437883,0.38803232008829946,0.0521497791195948,1.1873748813711735e-8,0.08064890568100605,FALSE,-0.018557724843505152,-4.782520393992494
142-6,45,45,45,0,0,FALSE,PEESE,0.251681656905129,0.05097711617896479,0.0010827433760075996,0.0687824875310364,0.3062211382709666,0.049686013544925176,4.6068506010561475e-5,0.01919601825159985,FALSE,-0.05453948136583758,-17.81048874476363
142-7,21,21,21,0,0,FALSE,PEESE,0.20019461384734366,0.0653923712881944,0.02904059755400916,0.8712066255194904,0.19749861448271355,0.0616025201768039,0.023159015500341818,0.017524111527126452,FALSE,0.0026959993646301084,1.3650725457955457
142-8,363,363,363,0,0,FALSE,PEESE,0.09985643382604378,0.017392511636248064,4.0280020006563914e-7,0.5689375255817264,0.09521479436275182,0.014926453987005789,2.8558861289127914e-8,0.0058146531742493315,FALSE,0.004641639463291963,4.8749141290040745
142-9,188,188,188,0,0,FALSE,PEESE,0.09233338623743091,0.034892399323541094,0.011511506024936065,0.4719537567713209,0.07885569643919169,0.02746749719745756,0.00628389351077902,0.01759088021573853,FALSE,0.013477689798239226,17.091586793139708
1421-1,31,31,31,0,0,FALSE,PEESE,0.1948137960733552,0.04981093927575798,0.002965746403224293,0.42616878327006347,0.17242222358893866,0.0413327376926822,0.0010691828511811578,0.006876932731062283,FALSE,0.022391572484416533,12.986477043585126
1421-2,25,25,25,0,0,FALSE,PET,0.17482972951796105,0.1001579805129933,0.11104762383093877,0.42171542314524374,0.2301823515263334,0.04620897634120293,1.7225960015763308e-4,0.023608143946644122,FALSE,-0.05535262200837235,-24.04729191501021
1421-3,32,32,32,0,0,FALSE,PEESE,0.23253101600160114,0.045438900168671525,1.6252790816692695e-4,0.9150391231877283,0.23528046286174348,0.034681311237114466,1.8643196842669781e-6,0.008134215476047766,FALSE,-0.002749446860142335,-1.1685827317323738
1471-1,180,180,180,180,0,TRUE,PEESE,8756.186385336967,3127.2523264339807,0.006839288220416802,0.2118674106642489,14347.10985696305,4602.704154295507,0.0027829643930832007,465091272.1173862,FALSE,-5590.9234716260835,-38.96898767323966
1491-1,63,62,62,1,1,FALSE,PET,-0.0970108172778627,0.78647324948197594,0.9053755495301545,0.47728519457577345,0.47315422021720294,0.16298908014766886,0.007207236072104869,0.45493153849292534,FALSE,-0.37614340293934023,-79.49699841347085
1491-2,10,10,10,0,0,FALSE,PET,0.3169729679959411,0.25273032104819454,0.34133552050973315,0.826204834860975,0.3868757349799046,0.09772704974098212,0.024066972729783892,1.194126167109785e-9,FALSE,-0.06990276698396347,-18.06853226077733
1491-3,22,21,21,1,1,FALSE,PEESE,1.8075076874002323,0.6530595636966811,0.061284367264606184,0.11038628993031882,0.2800339550728772,0.272499966725051,0.32558835318296053,0.3893275894471263,FALSE,1.527473732327355,545.460186044167
1491-4,23,23,23,0,0,FALSE,PET,0.5506284972247842,0.9670898526896657,0.6024849782156451,0.412276513374526,-0.3499893031027744,0.24307929950934354,0.1760842204985317,0.5125633239126849,FALSE,0.20063919412200987,57.32723610215372
1491-5,13,13,13,0,0,FALSE,PET,0.6593763458011194,1.7460439798918947,0.7381983445624691,0.5625693647364586,-0.9191636540558252,0.6130960153219275,0.19418113718537464,2.0544877573212634,FALSE,-0.25978730825470586,-28.263444394084768
1491-6,13,13,13,0,0,FALSE,PET,-0.934395236337099,0.5216553774010806,0.22151210718288447,0.16457009350022778,-0.057828096347516206,0.1456462627107874,0.709859245384884,3.452644249087133e-7,FALSE,0.8765671399895828,1515.8153135836928
1491-8,11,10,10,1,1,FALSE,PET,0.5798345082291775,1.2851223164186816,0.7105358447121802,0.9059479518951684,0.3703739791643465,0.33171469552732724,0.3206767631156738,0.2614034744733708,FALSE,0.20946052906483098,56.55379180184977
15-1,21,11,11,10,10,FALSE,PET,0.42489300485416903,0.2700519141984279,0.215390829749176,0.007711042018522726,2.4012079952124292,0.5531175222099227,0.0024626672056554176,2.3140025946457845,FALSE,-1.9763149903582602,-82.30503123005886
15-2,9,5,5,4,4,FALSE,PET,0.0034238765246252245,0.1090818659549538,0.97869810495219,0.01857596145175843,2.0133636206752947,0.8770213407169009,0.10787568926613587,1.3631332549253572,FALSE,-2.0099397441506697,-99.8299424659577
15-3,9,5,5,4,4,FALSE,PET,0.0034238765246252245,0.1090818659549538,0.97869810495219,0.01857596145175843,2.0133636206752947,0.8770213407169009,0.10787568926613587,1.3631332549253572,FALSE,-2.0099397441506697,-99.8299424659577
15-4,11,6,6,5,5,FALSE,PET,-0.531023472555708,0.8843678946101141,0.5942437752373481,0.9394233068530242,-0.4724209038551787,0.6862031816735509,0.5258485260299612,1.0401196895730602,FALSE,0.05860256870052932,12.404736586019917
1500-1,14,14,14,0,0,FALSE,PET,0.014644268404100396,0.008078176794842237,0.12998685312729177,0.22926314122566888,0.030731622064878533,0.007673955755699807,0.0045378143483022935,3.999217456214008e-4,FALSE,-0.01608735366077814,-52.347883319714136
1501-1,43,43,43,0,0,FALSE,PET,0.35482288547265045,0.15445256951523714,0.1259929029251626,0.40198077669114063,0.5260827613889143,0.06399542354601884,6.292164756525026e-4,0.0030970877983151623,FALSE,-0.17125987591626385,-32.55378972390572
1501-10,82,82,82,0,0,FALSE,PEESE,0.21889150527575435,0.02420544736573048,0.004950523127397774,0.2051713526389443,0.3149200815682308,0.04329611524106746,1.8738191888325331e-4,0.006912659905770969,FALSE,-0.09602857629247646,-30.492998672639693
1501-11,48,48,48,0,0,FALSE,PET,0.005385026942013493,0.07175262238714904,0.9439333469437035,0.007370944456977828,0.37228534468674135,0.06796110068779533,0.0015905992495990086,0.02067450026913486,FALSE,-0.36690031774472787,-98.55352164170074
1501-2,71,71,71,0,0,FALSE,PET,0.07989910727268275,0.16268595048889467,0.6636828839714025,0.36957982657774,0.2461237245086155,0.04821929106530075,0.008493139047900198,0.006515230161862711,FALSE,-0.16622461723593274,-67.53701520152077
1501-3,56,56,56,0,0,FALSE,PET,0.15132979928650994,0.09321095208994684,0.14905173540638875,0.0926937133879016,0.36518005836302575,0.060696814979422295,7.513768455349951e-5,0.030357994901704714,FALSE,-0.2138502590765158,-58.56022369762785
1501-5,41,41,41,0,0,FALSE,PET,0.20183047689563086,0.1404746553535772,0.1993501052283662,0.15372709075733107,0.4619476662870968,0.06768282944150514,7.622202174915908e-6,0.038432199609049526,FALSE,-0.260117189391466,-56.308800406365776
1501-7,25,25,25,0,0,FALSE,PET,0.15191615686208432,0.08494975180536346,0.13852840306461947,0.11270556134715937,0.32775939633868256,0.04445057557622024,1.392823746205106e-4,7.057815850899967e-4,FALSE,-0.17584323947659825,-53.650098651907065
1501-8,18,18,18,0,0,FALSE,PEESE,0.5348758835300501,0.09576164112118178,0.03880148156740315,0.9263138160269199,0.5240482120217091,0.05843640841605107,2.08459926451942e-4,1.7955611332603148e-9,FALSE,0.010827671508340964,2.0661594219679196
1503-1,94,90,90,4,4,FALSE,PEESE,0.3609176094998991,0.23981038205595606,0.16033467057727468,0.02358599341013922,-0.5029278426205518,0.18303648429254216,0.013144448160663146,0.532482309743107,FALSE,-0.1420102331206527,-28.236701388552145
1503-2,93,92,92,1,1,FALSE,PEESE,-0.029372873370744474,0.2165989318310793,0.8936318760124563,0.3848717719419223,-0.3528538375266818,0.2031180453172198,0.09758853771325508,0.7247592778870954,FALSE,-0.32348096415593736,-91.6756259258415
