cID,exclusion_reason,n_primary_studies_pet_outlier_removed,n_primary_studies_random_effect_outlier_removed,k_all_data,k_outlier_removed,n_outliers_removed,k_random_effect_outlier_removed,n_random_effect_outliers_removed,pet_peese_method_all_data,pet_peese_method_outlier_removed,pet_peese_estimate_all_data,pet_peese_estimate_outlier_removed,random_effect_estimate_all_data,random_effect_estimate_outlier_removed,random_effect_between_study_variance_all_data,random_effect_within_study_effect_size_variance_all_data,random_effect_between_study_variance_outlier_removed,random_effect_within_study_effect_size_variance_outlier_removed,random_effect_final_model_warnings
231-7,NA,44,44,408,401,7,400,8,PEESE,PEESE,0.11550156739500317,0.13488706597277667,0.12631047656502384,0.13378164099501738,0.03687140552736015,0.02837581362680974,0.01651115703943586,0.021187898894234357,
231-8,NA,139,139,1140,1107,33,1107,33,PEESE,PEESE,0.14073812195866647,0.14023603578398583,0.14828197046539182,0.14008758522353193,0.08290597166363835,0.09463412198706972,0.03857906949568347,0.04714243768691804,
231-9,NA,100,100,800,772,28,773,27,PEESE,PEESE,0.12899262932923275,0.1231469851412869,0.1375179329896783,0.12123346520060532,0.10819533775518039,0.12773290141279495,0.06342387347781779,0.05779462983335289,
2396-1,NA,11,11,11,11,0,11,0,PET,PET,0.46157027270153456,0.46157027270153456,0.5554753868166893,0.5554753868166893,0.05590332802981852,0,0.05590332802981852,0,
240-1,NA,22,22,25,25,0,25,0,PET,PET,6.509490097990971e-4,6.509490097990971e-4,0.001833720570832922,0.001833720570832922,2.1232772149097458e-6,1.2811622156078154e-7,2.1232772149097458e-6,1.2811622156078154e-7,Ratio of largest to smallest sampling variance extremely large. May not be able to obtain stable results.
240-2,NA,10,10,11,11,0,11,0,PET,PET,-0.06058365705688422,-0.06058365705688422,-0.09344347267704814,-0.09344347267704814,0.004004285677671655,3.2952412701282944e-9,0.004004285677671655,3.2952412701282944e-9,
240-3,NA,14,14,15,15,0,15,0,PET,PET,-0.00689628909922436,-0.00689628909922436,-0.022006890978995663,-0.022006890978995663,7.85186360017366e-5,3.2106991467362276e-9,7.85186360017366e-5,3.2106991467362276e-9,
240-4,NA,10,10,11,11,0,11,0,PET,PET,-0.009286924279332798,-0.009286924279332798,-0.015260184431164014,-0.015260184431164014,1.9211158232543302e-11,1.1189199045016987e-11,1.9211158232543302e-11,1.1189199045016987e-11,
241-1,NA,5,5,5,5,0,5,0,PET,PET,3.2782898721660757e-4,3.2782898721660757e-4,0.004152022625046773,0.004152022625046773,2.8890721066884382e-11,0,2.8890721066884382e-11,0,
241-2,NA,8,8,9,9,0,9,0,PEESE,PEESE,0.014575646494895034,0.014575646494895034,0.013977678360298396,0.013977678360298396,7.405971178158875e-5,3.436168201578108e-5,7.405971178158875e-5,3.436168201578108e-5,
241-4,NA,8,8,8,8,0,8,0,PET,PET,0.025425165877856915,0.025425165877856915,0.07839768765934509,0.07839768765934509,0.0061981520494986736,0,0.0061981520494986736,0,
241-7,NA,5,5,5,5,0,5,0,PET,PET,0.047232364211983166,0.047232364211983166,0.04596666022262278,0.04596666022262278,0.001879061663750817,0,0.001879061663750817,0,
245-1,NA,5,5,5,5,0,5,0,PET,PET,0.014174526128681225,0.014174526128681225,0.6552367001473853,0.6552367001473853,0.3498628170470011,0,0.3498628170470011,0,
2455-1,NA,10,9,10,10,0,9,1,PET,PET,-0.005070355871986458,-0.005070355871986458,0.11366294622754995,0.06095923237663998,0.06022284227511328,0,0.021470880517995294,0,
2457-1,NA,27,27,59,56,3,57,2,PET,PET,0.0965477147579623,0.10426766189712541,0.5184838855150039,0.3997710400236073,0.44030765637970337,0.06554785157495038,0.17466901984220215,0.06007459310481769,
246-1,NA,7,7,10,10,0,10,0,PET,PET,-0.006487738398952156,-0.006487738398952156,0.26313794009451,0.26313794009451,0.030389070371121527,0.024686114559913413,0.030389070371121527,0.024686114559913413,
246-2,NA,5,5,6,6,0,6,0,PEESE,PEESE,-0.087841796812587,-0.087841796812587,0.225630238754557,0.225630238754557,2.8532061225995292e-9,2.153282181934847e-12,2.8532061225995292e-9,2.153282181934847e-12,
246-3,NA,5,5,10,10,0,10,0,PET,PET,-0.19901458055248916,-0.19901458055248916,0.24473816262079612,0.24473816262079612,0.08197215542424945,0.05090939418733563,0.08197215542424945,0.05090939418733563,
246-4,NA,7,7,10,10,0,10,0,PET,PET,0.20118559292223798,0.20118559292223798,0.263629226679268,0.263629226679268,0.21239939556848073,1.233270731713876e-9,0.21239939556848073,1.233270731713876e-9,
2474-1,NA,10,10,25,25,0,25,0,PET,PET,-0.04580872415182205,-0.04580872415182205,0.23124423158932766,0.23124423158932766,0.0474236358342342,2.493705362506297e-10,0.0474236358342342,2.493705362506297e-10,
2479-1,NA,15,14,17,17,0,16,1,PEESE,PEESE,1.575536469431814,1.575536469431814,4.707166797195178,2.9774310499656353,41.968566298636034,1.420075353476519,3.8822332945870226,1.6237414377765567,
2479-2,NA,9,9,12,12,0,12,0,PET,PET,-1.4111879575180999,-1.4111879575180999,3.4937288648714295,3.4937288648714295,10.880348975616698,0.21177677890576552,10.880348975616698,0.21177677890576552,
2503-1,NA,5,5,5,5,0,5,0,PET,PET,0.11318535228869543,0.11318535228869543,0.1741097956069799,0.1741097956069799,0.0179055147116789,0,0.0179055147116789,0,
2503-2,NA,6,6,6,6,0,6,0,PET,PET,0.019961273619171955,0.019961273619171955,0.049711813631106154,0.049711813631106154,8.659920658234414e-4,0,8.659920658234414e-4,0,
2503-7,NA,18,18,18,18,0,18,0,PET,PET,-0.002869066441839957,-0.002869066441839957,0.04546081788965341,0.04546081788965341,0.0018774140709796351,0,0.0018774140709796351,0,
2503-9,NA,8,8,8,8,0,8,0,PET,PET,0.05560443884103458,0.05560443884103458,0.16428523476229345,0.16428523476229345,0.021093469928458074,0,0.021093469928458074,0,
2538-1,NA,19,19,57,57,0,57,0,PEESE,PEESE,4.108875839040671,4.108875839040671,3.6062045408085734,3.6062045408085734,1.4819321008191142,0.6953631289370533,1.4819321008191142,0.6953631289370533,
2538-2,NA,7,7,17,17,0,17,0,PEESE,PEESE,4.464840227193761,4.464840227193761,3.5389389270711193,3.5389389270711193,0.9581783404685441,1.1095860941312639,0.9581783404685441,1.1095860941312639,
2538-3,NA,9,9,45,45,0,45,0,PEESE,PEESE,3.912356385452025,3.912356385452025,3.8201863793723003,3.8201863793723003,1.5043427903037945,0.7016774634320395,1.5043427903037945,0.7016774634320395,
2538-4,NA,11,11,35,35,0,35,0,PEESE,PEESE,3.4630728708014153,3.4630728708014153,3.792788911360985,3.792788911360985,1.9499645574151734,0.8244743683769709,1.9499645574151734,0.8244743683769709,
2538-5,NA,10,10,39,39,0,39,0,PEESE,PEESE,4.02597961553658,4.02597961553658,3.8946244188799812,3.8946244188799812,0.7516899980365696,1.6074250304232283,0.7516899980365696,1.6074250304232283,
2538-6,NA,13,13,40,40,0,40,0,PEESE,PEESE,3.912146335404553,3.912146335404553,3.758469972771583,3.758469972771583,1.3769591046717056,1.0034589931164144,1.3769591046717056,1.0034589931164144,
2538-7,NA,7,7,34,34,0,34,0,PEESE,PEESE,3.882497536240069,3.882497536240069,3.8510040117429285,3.8510040117429285,1.2284777795025783,0.49483752865427877,1.2284777795025783,0.49483752865427877,
2539-1,NA,22,22,22,22,0,22,0,PET,PET,0.10681843621192956,0.10681843621192956,0.44321199629732255,0.44321199629732255,0.06099590095761843,0,0.06099590095761843,0,
2543-1,NA,32,32,59,59,0,59,0,PEESE,PEESE,-1.3836780223909095,-1.3836780223909095,-2.046726958815128,-2.046726958815128,0.19731093673547945,2.2627007918494018,0.19731093673547945,2.2627007918494018,
2543-2,NA,37,37,68,65,3,67,1,PET,PET,-0.5935286523128762,-0.37916704565165354,0.6289621726126898,0.5427980772191865,0.3715284394087501,0.36356723084860143,0.2268805905420897,0.30405019451549337,
2543-3,NA,19,20,36,34,2,35,1,PET,PET,0.6513278628772686,0.37715403047243823,0.2958075849065064,0.32833719585243665,0.4828373198818748,0.48917872369247345,0.278841934803637,0.25418208021812316,
2553-1,NA,24,23,42,42,0,40,2,PET,PET,0.017314008830071788,0.017314008830071788,0.06529744208896886,0.050380143651261734,0.005285257397358341,6.742062417731589e-5,0.002474023034504716,6.668319189544696e-5,
2553-3,NA,35,35,136,127,9,133,3,PET,PEESE,-0.005737049871352443,0.012159841347780757,0.015372759562043979,0.014339106301327079,0.001539706818817353,2.0755682953494222e-4,0.001194551325048497,2.06544927714229e-4,
2553-4,NA,13,14,24,21,3,23,1,PET,PET,0.007110358302455897,-7.961774379653707e-4,0.0585929029154144,0.04028710692828401,0.00945182352098281,0.0023519333113071078,0.004651582632729007,0.0023069240087303373,
2553-5,NA,6,6,26,25,1,26,0,PET,PET,0.006435390558652928,0.0022653111573626254,0.0197648030903562,0.0197648030903562,2.566314621405171e-4,4.861645622192977e-5,2.566314621405171e-4,4.861645622192977e-5,
2561-1,NA,17,17,17,17,0,17,0,PET,PET,0.00441725641780192,0.00441725641780192,0.01135814059611692,0.01135814059611692,6.275457580322394e-5,0,6.275457580322394e-5,0,
2561-2,NA,11,11,16,16,0,16,0,PET,PET,0.003411537628847043,0.003411537628847043,0.024607523601734033,0.024607523601734033,2.2703076362595807e-10,0.0010633988756221545,2.2703076362595807e-10,0.0010633988756221545,
2571-1,NA,11,11,18,18,0,18,0,PET,PET,0.19129837257832774,0.19129837257832774,1.470776987241996,1.470776987241996,1.1181190835903274,0.5426531512414102,1.1181190835903274,0.5426531512414102,
2571-2,NA,12,12,16,16,0,16,0,PET,PET,0.8839402713497537,0.8839402713497537,0.9333131479513833,0.9333131479513833,0.6090710051735228,0.12207314335424868,0.6090710051735228,0.12207314335424868,
2571-3,NA,14,14,17,17,0,17,0,PEESE,PEESE,1.6612089809153552,1.6612089809153552,1.3439310123964627,1.3439310123964627,1.4282009966174745,0.04551770118412268,1.4282009966174745,0.04551770118412268,
2571-4,NA,7,7,14,14,0,14,0,PEESE,PEESE,0.5732494009023122,0.5732494009023122,1.7367450602306043,1.7367450602306043,1.4001396364866086,6.906921229591431,1.4001396364866086,6.906921229591431,
2575-1,NA,16,16,47,46,1,46,1,PET,PET,0.10734609840864867,0.045644444533222764,0.2719926240285726,0.25375988848252407,1.9043237319174783e-8,0.1029184597242591,0.013196228356483517,0.04765363501203063,
2575-2,NA,11,11,25,25,0,25,0,PET,PET,0.1850312349880808,0.1850312349880808,0.06612942419263118,0.06612942419263118,0.10609326287523904,0.054420532846571924,0.10609326287523904,0.054420532846571924,
259-1,NA,30,30,30,30,0,30,0,PEESE,PEESE,0.0044934788789581515,0.0044934788789581515,0.005451726540626583,0.005451726540626583,2.4975098144003485e-6,0,2.4975098144003485e-6,0,
259-2,NA,16,16,16,16,0,16,0,PEESE,PEESE,0.007386850954302662,0.007386850954302662,0.008912372383243904,0.008912372383243904,1.9452678068154898e-5,0,1.9452678068154898e-5,0,
2591-1,NA,13,13,97,96,1,96,1,PET,PET,-0.1307345252188202,-0.12143288831155795,-0.011479310063338294,-0.004028889016176405,0.17355413276130202,0.1007564875879858,0.16287586539971585,0.09076805750983945,
2605-1,NA,8,8,9,9,0,9,0,PEESE,PEESE,-0.32603111633360954,-0.32603111633360954,1.5650247088183307,1.5650247088183307,4.176523874980751,9.899128785883295,4.176523874980751,9.899128785883295,
2605-2,NA,11,11,18,18,0,18,0,PET,PET,-0.1820675199626453,-0.1820675199626453,-0.23499181290106574,-0.23499181290106574,2.216251550280975,0.7391465239556401,2.216251550280975,0.7391465239556401,
2605-3,NA,10,10,11,11,0,11,0,PEESE,PEESE,0.26185057126114797,0.26185057126114797,-0.39679823363339045,-0.39679823363339045,1.3267196800902379,1.5781624467856585e-7,1.3267196800902379,1.5781624467856585e-7,
2605-4,NA,7,7,9,9,0,9,0,PET,PET,0.012077863494556751,0.012077863494556751,-1.8076681105571535,-1.8076681105571535,1.7539293413906201e-6,9.621042489355908,1.7539293413906201e-6,9.621042489355908,
2605-5,NA,6,6,6,6,0,6,0,PET,PET,-2.173351512623622,-2.173351512623622,1.0630612877425918,1.0630612877425918,16.53277132477675,0,16.53277132477675,0,
2605-6,NA,9,9,12,12,0,12,0,PEESE,PEESE,-0.22097268733742897,-0.22097268733742897,-0.9338775694993896,-0.9338775694993896,3.013189062257914,0.20319882947996154,3.013189062257914,0.20319882947996154,
2611-1,NA,38,38,133,128,5,128,5,PET,PET,0.19996883870498894,-0.18821724937203796,-0.7937095133947327,-0.7185146259960338,0.44003932362767384,0.44445722685070216,0.25013485435838645,0.24737876207243056,
2642-1,NA,12,12,12,12,0,12,0,PET,PET,0.9352765898309172,0.9352765898309172,3.3700213164473345,3.3700213164473345,18.904500074849867,0,18.904500074849867,0,
2642-2,NA,9,9,9,9,0,9,0,PET,PET,0.39804450042140815,0.39804450042140815,1.0663745511722968,1.0663745511722968,0.36354102264917276,0,0.36354102264917276,0,
2642-3,NA,10,10,10,10,0,10,0,PEESE,PEESE,1.1504362113800346,1.1504362113800346,1.103133442502984,1.103133442502984,0.1321177379975926,0,0.1321177379975926,0,
2642-4,NA,10,10,10,10,0,10,0,PET,PET,0.6167565953934016,0.6167565953934016,2.7039801131485532,2.7039801131485532,8.587688622676497,0,8.587688622676497,0,
2642-5,NA,9,9,10,10,0,10,0,PET,PET,0.6537531998234363,0.6537531998234363,0.7467128703083674,0.7467128703083674,3.7301114360948615e-7,0.6703239813410992,3.7301114360948615e-7,0.6703239813410992,
2642-6,NA,12,12,12,12,0,12,0,PET,PET,-0.10276784685257266,-0.10276784685257266,0.515924796349012,0.515924796349012,0.6217655027886128,0,0.6217655027886128,0,
2642-7,NA,12,12,12,12,0,12,0,PET,PET,-0.015674804440705483,-0.015674804440705483,-0.5816068149148964,-0.5816068149148964,0.4391003072530643,0,0.4391003072530643,0,
2642-8,NA,8,8,8,8,0,8,0,PET,PET,0.11324916178027324,0.11324916178027324,-0.5889197624733771,-0.5889197624733771,0.4394403554785084,0,0.4394403554785084,0,
2642-9,NA,8,8,8,8,0,8,0,PET,PET,-0.03555592424327662,-0.03555592424327662,-0.28548925373368567,-0.28548925373368567,0.08458885630708145,0,0.08458885630708145,0,
2683-1,NA,17,17,446,442,4,442,4,PEESE,PEESE,0.4884014652471734,0.47783257480744057,0.4899281720632394,0.4792877822094805,0.35140220421274815,0.1992750652369761,0.4058043098302402,0.1035303425051063,
2687-1,NA,5,5,10,10,0,10,0,PEESE,PEESE,0.16515960540794528,0.16515960540794528,0.18219487725868175,0.18219487725868175,2.911545630048695e-9,0.004595867653673345,2.911545630048695e-9,0.004595867653673345,
2687-2,NA,8,8,17,17,0,17,0,PEESE,PEESE,0.32426499136142745,0.32426499136142745,0.24520793743344102,0.24520793743344102,0.02846653899109315,5.000560747534169e-12,0.02846653899109315,5.000560747534169e-12,
2687-6,NA,5,5,9,9,0,9,0,PET,PET,-0.08702075820920148,-0.08702075820920148,0.02752108068872395,0.02752108068872395,1.4336195708559117e-10,2.349028432424505e-13,1.4336195708559117e-10,2.349028432424505e-13,
2687-7,NA,6,6,15,15,0,15,0,PEESE,PEESE,0.17867582102083612,0.17867582102083612,0.19973312246706543,0.19973312246706543,0.010810019886189026,1.736643275566942e-11,0.010810019886189026,1.736643275566942e-11,
275-1,NA,11,11,17,16,1,16,1,PET,PET,0.12701744247273514,0.3233270884729637,0.9937139328314513,1.1061014413560744,0.29699924065378097,6.315087798286906e-8,0.009469283938107795,3.930395439378008e-8,
275-10,NA,10,10,14,14,0,14,0,PET,PET,-0.12891842024694483,-0.12891842024694483,-0.40937829635060274,-0.40937829635060274,0.45495109126456396,2.3608133361530384e-9,0.45495109126456396,2.3608133361530384e-9,
275-11,NA,22,22,34,34,0,34,0,PEESE,PEESE,-1.1487794461084653,-1.1487794461084653,-1.0704377775307012,-1.0704377775307012,0.4376154598785772,0.25939423468863887,0.4376154598785772,0.25939423468863887,
275-12,NA,15,15,17,17,0,17,0,PET,PET,-0.680333062424927,-0.680333062424927,-0.8154741626905335,-0.8154741626905335,2.4545358948262327e-6,0.3269017033051948,2.4545358948262327e-6,0.3269017033051948,
275-13,NA,14,14,19,19,0,19,0,PET,PET,-0.4618116106143908,-0.4618116106143908,-1.1973213699627383,-1.1973213699627383,0.2657936360460599,3.466521901789035e-8,0.2657936360460599,3.466521901789035e-8,
275-14,NA,5,5,7,7,0,7,0,PET,PET,2.34001813251919,2.34001813251919,-0.5574948197958907,-0.5574948197958907,4.347242653157495,1.9569823361958247e-8,4.347242653157495,1.9569823361958247e-8,
275-15,NA,12,12,20,20,0,20,0,PET,PET,0.9437230788197892,0.9437230788197892,0.6271070842546617,0.6271070842546617,0.9752080145529791,5.1997940996746776e-8,0.9752080145529791,5.1997940996746776e-8,
275-16,NA,5,5,7,7,0,7,0,PET,PET,2.34001813251919,2.34001813251919,-0.5574948197958907,-0.5574948197958907,4.347242653157495,1.9569823361958247e-8,4.347242653157495,1.9569823361958247e-8,
275-2,NA,18,18,21,21,0,21,0,PET,PET,-0.2543640957506725,-0.2543640957506725,-0.8123815240039571,-0.8123815240039571,0.25419289722768695,0.019104080703312265,0.25419289722768695,0.019104080703312265,
275-3,NA,7,7,8,8,0,8,0,PET,PET,-0.6759336935699559,-0.6759336935699559,-0.7496840507671878,-0.7496840507671878,0.9656489119381597,2.017680646904258e-8,0.9656489119381597,2.017680646904258e-8,
275-4,NA,17,17,19,19,0,19,0,PET,PET,-0.8407222868289617,-0.8407222868289617,-0.12661446055571454,-0.12661446055571454,2.452499994834428,0.08852566887764302,2.452499994834428,0.08852566887764302,
275-5,NA,13,13,14,14,0,14,0,PET,PET,-0.5157079180911688,-0.5157079180911688,-0.8724611249225676,-0.8724611249225676,0.5472208643351576,0.08994451352208313,0.5472208643351576,0.08994451352208313,
275-6,NA,13,13,16,16,0,16,0,PET,PET,0.4979174796857483,0.4979174796857483,1.054858600795126,1.054858600795126,0.7986782880828833,3.007392653042966e-9,0.7986782880828833,3.007392653042966e-9,
275-7,NA,6,6,8,8,0,8,0,PET,PET,2.0241729211688404,2.0241729211688404,1.15559305644445,1.15559305644445,1.4447397560039739,2.6944996691290586e-7,1.4447397560039739,2.6944996691290586e-7,
275-8,NA,14,14,15,15,0,15,0,PET,PET,0.35686388242761763,0.35686388242761763,0.9672378256511929,0.9672378256511929,0.773297518758459,4.0795316844629854e-7,0.773297518758459,4.0795316844629854e-7,
275-9,NA,7,7,11,11,0,11,0,PET,PET,-0.22686775300402626,-0.22686775300402626,0.6325060548191724,0.6325060548191724,0.04791407773846063,0.06885664002745748,0.04791407773846063,0.06885664002745748,
276-1,NA,7,7,7,7,0,7,0,PET,PET,-1.6039169075323187,-1.6039169075323187,-0.17082055614608205,-0.17082055614608205,0.22021006297231052,0,0.22021006297231052,0,
276-2,NA,7,7,7,7,0,7,0,PEESE,PEESE,-0.5286958937866941,-0.5286958937866941,-0.15763540178144736,-0.15763540178144736,0.08424399301237409,0,0.08424399301237409,0,
276-3,NA,5,5,5,5,0,5,0,PET,PET,-0.8063032399352098,-0.8063032399352098,-0.07010934323833257,-0.07010934323833257,1.5794871190801936e-8,0,1.5794871190801936e-8,0,
276-4,NA,6,6,6,6,0,6,0,PET,PET,-0.2607929642740131,-0.2607929642740131,-0.12197823067744379,-0.12197823067744379,0.11121758038775696,0,0.11121758038775696,0,
276-5,NA,5,5,5,5,0,5,0,PET,PET,0.09993187518729374,0.09993187518729374,0.31822743643763596,0.31822743643763596,1.885916333976216e-8,0,1.885916333976216e-8,0,
276-6,NA,6,6,6,6,0,6,0,PET,PET,-1.622333281296346,-1.622333281296346,-0.35773060678910557,-0.35773060678910557,1.1696154236148797,0,1.1696154236148797,0,
276-7,NA,6,6,6,6,0,6,0,PET,PET,-0.2813645613064326,-0.2813645613064326,-0.49034330860942393,-0.49034330860942393,0.9984617980811766,0,0.9984617980811766,0,
276-8,NA,5,5,5,5,0,5,0,PET,PET,0.5768229963720816,0.5768229963720816,-0.3666858242540802,-0.3666858242540802,0.1983793552403444,0,0.1983793552403444,0,
276-9,NA,5,5,5,5,0,5,0,PET,PET,1.0968413821243082,1.0968413821243082,-0.7262540625471033,-0.7262540625471033,0.07202340864941528,0,0.07202340864941528,0,
278-1,NA,33,33,50,50,0,50,0,PEESE,PEESE,5.287686551414008,5.287686551414008,5.630234071111287,5.630234071111287,5.846761751409973,0.9089609908019811,5.846761751409973,0.9089609908019811,
278-2,NA,23,23,31,31,0,31,0,PEESE,PEESE,6.957447080328862,6.957447080328862,7.210925026826194,7.210925026826194,1.0725955757927572,6.2794122896153315,1.0725955757927572,6.2794122896153315,
2782-1,NA,15,15,15,15,0,15,0,PET,PET,-0.0016362971342978108,-0.0016362971342978108,0.03058214748076588,0.03058214748076588,0.001155721950520485,0,0.001155721950520485,0,
2809-2,NA,5,5,16,16,0,16,0,PET,PET,0.24750284010078108,0.24750284010078108,0.4177033757123789,0.4177033757123789,7.940229627751584e-8,0.07586985078709214,7.940229627751584e-8,0.07586985078709214,
2899-1,NA,63,63,330,330,0,330,0,PEESE,PEESE,0.10397043755494854,0.10397043755494854,0.1016916972222802,0.1016916972222802,0.008854951286830117,0.009850322243469632,0.008854951286830117,0.009850322243469632,
2899-2,NA,63,63,330,330,0,330,0,PET,PET,0.030050314816074647,0.030050314816074647,0.07639573258319242,0.07639573258319242,0.01582918013993165,0.030150042667033992,0.01582918013993165,0.030150042667033992,
2899-3,NA,91,91,426,426,0,426,0,PEESE,PEESE,0.11664843615722184,0.11664843615722184,0.11731346748872641,0.11731346748872641,0.008823519303715709,0.008804909423244493,0.008823519303715709,0.008804909423244493,
2900-1,NA,54,54,142,137,5,137,5,PEESE,PEESE,0.5380408715132252,0.47251446247497964,0.5360454517645902,0.47307729480984956,0.30297917024019794,0.5455894879208923,0.12102955511701065,0.2749345080522974,
2914-1,NA,30,30,91,91,0,91,0,PEESE,PEESE,-0.03997479063051705,-0.03997479063051705,-0.04037356410061503,-0.04037356410061503,0.0026383136835752344,0.006389628939043099,0.0026383136835752344,0.006389628939043099,
2914-2,NA,6,6,17,17,0,17,0,PET,PET,-0.05874884067479782,-0.05874884067479782,-0.0486132875132977,-0.0486132875132977,7.934700762859189e-4,8.482477514961607e-4,7.934700762859189e-4,8.482477514961607e-4,
2914-3,NA,5,5,13,13,0,13,0,PET,PET,-0.09746811616982275,-0.09746811616982275,-0.113634553492956,-0.113634553492956,0.0018542335487486685,0.012070925947354493,0.0018542335487486685,0.012070925947354493,
2914-4,NA,22,22,114,110,4,110,4,PET,PEESE,0.03391424333388752,0.07986042201422057,0.03202759381763772,0.08131419669997673,0.023367557496069044,0.1558052040646054,0.01353716230378458,0.008899738182437902,
2938-1,NA,8,8,13,13,0,13,0,PET,PET,0.5376047587906791,0.5376047587906791,0.9146753225492631,0.9146753225492631,0.25415440175166054,7.530035311360295e-8,0.25415440175166054,7.530035311360295e-8,
2938-2,NA,6,6,15,15,0,15,0,PET,PET,1.4532078692448225,1.4532078692448225,1.4789355908624264,1.4789355908624264,1.0343153817711835e-7,1.2581542369392316e-7,1.0343153817711835e-7,1.2581542369392316e-7,
2941-1,NA,24,24,27,27,0,27,0,PEESE,PEESE,0.4383500078319008,0.4383500078319008,0.4550187124406499,0.4550187124406499,0.11110854482393899,0.009546251898891968,0.11110854482393899,0.009546251898891968,
2941-2,NA,7,7,7,7,0,7,0,PET,PET,0.05191564732020498,0.05191564732020498,0.6593494321869211,0.6593494321869211,0.10279553450422935,0,0.10279553450422935,0,
2941-3,NA,20,20,22,22,0,22,0,PEESE,PEESE,0.364504590598502,0.364504590598502,0.3610419624951536,0.3610419624951536,0.05869331397874593,0.012822932388578394,0.05869331397874593,0.012822932388578394,
2941-4,NA,18,18,20,20,0,20,0,PEESE,PEESE,0.4529069068715622,0.4529069068715622,0.4529087914083903,0.4529087914083903,0.08015815685012881,2.1598592954557205e-8,0.08015815685012881,2.1598592954557205e-8,
2941-5,NA,8,8,8,8,0,8,0,PET,PET,0.1237020471840335,0.1237020471840335,0.41165178522966706,0.41165178522966706,0.0541072439683593,0,0.0541072439683593,0,
2941-6,NA,7,7,7,7,0,7,0,PET,PET,0.6969685280607505,0.6969685280607505,0.7842576655803382,0.7842576655803382,0.1666061046370779,0,0.1666061046370779,0,
2941-7,NA,7,6,7,7,0,6,1,PET,PET,0.021576641659106152,0.021576641659106152,0.34724415877279535,0.33042153429057397,0.02259731165023226,0,0.02005476561451239,0,
2941-8,NA,6,6,6,6,0,6,0,PET,PET,0.14637331929691122,0.14637331929691122,0.527647479843969,0.527647479843969,0.23267105915672162,0,0.23267105915672162,0,
2961-1,NA,22,22,22,22,0,22,0,PEESE,PEESE,0.07613358284484675,0.07613358284484675,-0.29007432263930255,-0.29007432263930255,0.3616201910502075,0,0.3616201910502075,0,
2961-2,NA,21,21,21,21,0,21,0,PET,PET,0.19128528579333134,0.19128528579333134,-0.41217676993908947,-0.41217676993908947,0.5594036738048614,0,0.5594036738048614,0,
2975-1,NA,82,82,222,221,1,221,1,PEESE,PEESE,1.0959919831302463,1.1091522154551388,1.089967602170711,1.076592147325183,0.9031832856140146,0.15050946925144182,0.9159397650608567,0.10765034920970688,
2975-2,NA,21,21,62,61,1,61,1,PEESE,PEESE,1.3013376417577134,1.120895082881693,0.8975552052362502,0.7874431535278377,0.19791046541298213,1.2331277746707816,0.29382509225120834,0.6205102227419775,
2975-3,NA,86,86,249,247,2,246,3,PEESE,PEESE,1.0634622319986917,0.9764037540187998,0.922087445580839,0.8676361556064107,0.6177998929262725,0.3546169489011571,0.7164667575281023,0.08635264904532863,
2975-4,NA,18,18,35,35,0,35,0,PET,PET,1.4534146450579282,1.4534146450579282,1.571732522361541,1.571732522361541,1.369889030591827e-6,1.8151835553194966,1.369889030591827e-6,1.8151835553194966,
30-1,NA,26,26,83,83,0,82,1,PEESE,PEESE,-0.03268319141549048,-0.03268319141549048,-0.03310034368562741,-0.031240460437799225,0.0011270008460402413,7.762817343004964e-5,8.685479144236953e-4,7.736506260199332e-5,
3039-1,NA,36,36,54,53,1,53,1,PET,PET,-0.051551116188522435,-0.03028036310913624,-0.37286072166671297,-0.3218275391287639,0.16553213880803855,0.05559944453337818,0.1051999394224798,0.046808149613630064,
3039-2,NA,97,97,186,184,2,186,0,PEESE,PEESE,-0.359154251269527,-0.3638908001976092,-0.3877968731706586,-0.3877968731706586,0.13301138663224327,0.06566820373494582,0.13301138663224327,0.06566820373494582,
308-1,NA,15,15,20,20,0,20,0,PET,PET,0.5451865363459388,0.5451865363459388,0.8165396505339965,0.8165396505339965,0.19457787603881066,1.3452115200989023,0.19457787603881066,1.3452115200989023,
311-1,NA,7,7,13,13,0,13,0,PET,PET,0.13331593084965632,0.13331593084965632,0.27632758185088496,0.27632758185088496,0.0457996640137409,0.02063156858206877,0.0457996640137409,0.02063156858206877,
3117-1,NA,6,6,13,13,0,13,0,PET,PET,0.7437450720336778,0.7437450720336778,1.6245146570035374,1.6245146570035374,1.2296045986452298,0.00785606967204136,1.2296045986452298,0.00785606967204136,
3117-2,NA,15,15,30,30,0,30,0,PEESE,PEESE,1.1836231631217682,1.1836231631217682,1.3568787061941006,1.3568787061941006,0.10095530118033633,0.23920502837084406,0.10095530118033633,0.23920502837084406,
3125-1,NA,5,5,5,5,0,5,0,PET,PET,-0.019667030962836955,-0.019667030962836955,-0.014833922568554267,-0.014833922568554267,5.741410811167263e-4,0,5.741410811167263e-4,0,
3125-10,NA,5,5,5,5,0,5,0,PET,PET,0.06330804171317485,0.06330804171317485,0.02027828540631188,0.02027828540631188,8.815457667422099e-11,0,8.815457667422099e-11,0,
3125-2,NA,5,5,5,5,0,5,0,PET,PET,0.04709578351867814,0.04709578351867814,-0.037308681507535024,-0.037308681507535024,7.05436917555806e-4,0,7.05436917555806e-4,0,
